Location,Continent,Country,Season,Category,Name,IDP,Event_Code,Running 1,1000m SkiErg,Running 2,50m Sled Push,Running 3,50m Sled Pull,Running 4,80m Burpee Broad Jump,Running 5,1000m Row,Running 6,200m Farmers Carry,Running 7,100m Sandbag Lunges,Running 8,Wall Balls,Roxzone Time,Run Total,Nationality,Age_Group,Overall_Time,Overall_Time_Sec
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Abad Nosti, José Manuel",LR3MS4JI47C0C5,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Cuevas, Carlos",LR3MS4JI47BDDC,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Morgado Da Costa, Thibaut",LR3MS4JI47D0DE,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Diekmann, Logan",LR3MS4JI47C619,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Sacre, Antonio",LR3MS4JI47BFB3,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Gonzalez Duran, Jose Luis",LR3MS4JI47C0F3,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Baucco, Aj",LR3MS4JI47D0C4,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Lobo, Sebastian",LR3MS4JI47CB52,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Carrillo Rodriguez, Giorgio Elioenai",LR3MS4JI47C629,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Valencia, Ricardo",LR3MS4JI47C370,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Scherf Islas, Christian",LR3MS4JI47CA68,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Osorio, Fernando",LR3MS4JI47D0CA,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Servín, Alejandro",LR3MS4JI47BDD8,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Cortes, Juan Carlos",LR3MS4JI47C372,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Gomez, Topa",LR3MS4JI47D0E9,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Espino, Reyes",LR3MS4JI47D0C7,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Jorge, Jaime",LR3MS4JI47CE18,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Guadarrama, José Manuel",LR3MS4JI47D0D0,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Aguilar Medina, Carlos Rodrigo",LR3MS4JI47D0CF,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Gomez, Victor",LR3MS4JI47CE17,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Tirado Ortiz, Elías",LR3MS4JI47C385,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Hernandez, Hugo",LR3MS4JI47C0F0,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Pickelner, Thomas",LR3MS4JI47BDD9,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Mejía Padilla, Emilio",LR3MS4JI47CE32,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Krzeski, Sebastian",LR3MS4JI47CB6C,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Tellez, Tracopk",LR3MS4JI47CE1D,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Cerezo, Hiram",LR3MS4JI47D0CB,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Flello, Steven",LR3MS4JI47CB57,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Feregrino, Angel",LR3MS4JI47C8C1,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Domínguez Galarza, Cesar Geovanni",LR3MS4JI47BDDA,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Hutterer, Eric",LR3MS4JI47CB53,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Garcia Alonso, Oscar",LR3MS4JI47CB60,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Solis Huitron, Leonardo Daniel",LR3MS4JI47D0D4,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Capin, Jaime",LR3MS4JI47BDCA,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Boudreau, Joel",LR3MS4JI47C8BF,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Bejarano, Juan Felipe",LR3MS4JI47CB5A,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Barrutia, Manuel",LR3MS4JI47CA6A,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Favela, Manuel",LR3MS4JI47CCFF,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Gomez, David",LR3MS4JI47C8C7,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Muñoz, Antonio",LR3MS4JI47CA61,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Gordon, Marcus",LR3MS4JI47C377,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Freschi, Leonardo",LR3MS4JI47C632,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Cordova Jimenez, Juan Carlos",LR3MS4JI47C622,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Gomez Zuluaga, Fernando Alonso",LR3MS4JI47CB6D,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Rabago Martinez, Eduardo",LR3MS4JI47BDCC,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Bogy, Adam",LR3MS4JI47C8BA,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Gaither Azuara, Daniel Ayrton",LR3MS4JI47BCCD,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Gonzalez, Paul",LR3MS4JI47D0D5,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Morales Gómez, Manuel Antonio",LR3MS4JI47CFD5,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Santiago Garcia, Jose Maria",LR3MS4JI47C615,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Guzman, Andre",LR3MS4JI47D0D2,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Olivares Torres, Fernando",LR3MS4JI47C8CA,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Olea, José René",LR3MS4JI47C0C8,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Portilla, César",LR3MS4JI47BDFA,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Díaz Méndez, Christian",LR3MS4JI47BDEE,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Pulito Armendariz, Fabian",LR3MS4JI47CB55,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Morales Bojalil, Karim",LR3MS4JI47C7BD,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Ayala, Alexis",LR3MS4JI47C8D2,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Abogado, Jerónimo",LR3MS4JI47C278,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Moran Castanedo, Manuel Alejandro",LR3MS4JI47CE2A,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Orduño, Maximiliano",LR3MS4JI47CB61,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Barajas Garcia, Ricardo Fabian",LR3MS4JI47C0BD,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Sierra Barajas, Farid",LR3MS4JI47C3A4,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Bonilla, Patricio",LR3MS4JI47CB67,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Aguilar Durán, Roberto",LR3MS4JI484AE5,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Lemus Ruiz, Daniel Alejandro",LR3MS4JI47BCCC,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Hoather, Steve",LR3MS4JI47C0BF,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Carrillo Tun, Jose Eduardo",LR3MS4JI47BDCE,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Garcia Vazquez, Oscar Andrés",LR3MS4JI47D0D8,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"De La Cruz Perez, Angel Eduardo",LR3MS4JI47D0EF,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Holder, Joe",LR3MS4JI47BDD4,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
